technology_id,country,phase,category,input,unit,quantity,cost_per_unit,total_cost,currency,total_cost_usd,pct_borne_by_land_users
7778,SO,establishment,equipment,"Soil embankments were constructed using locally sourced borrow material. Equipment required included excavation and hauling equipment, water bowsers for achieving optimum moisture content (OMC), and hand compactors. Material was placed in layers not exceeding 30 cm and compacted to the required density. Side slopes of 1:2 were maintained on both sides.",m3,22,55,1210,USD,1210,
7778,SO,establishment,equipment,Gabion wall (gabion boxes). Excavation of 2.40m width × 30m length × 0.80m depth required to receive and properly seat the gabion boxes.,m3,58,50,2900,USD,2900,
7778,SO,establishment,construction_material,Well-graded hardcore/stone material for the construction of a 0.30 m thick compacted foundation layer to support the gabion structures.,m3,19.8,15.5,306.9,USD,306.9,0
7778,SO,establishment,construction_material,"Gabion baskets (1.0m thick filled with stones, 3mm galvanized wire mesh) including labour, materials, transport, wastage, and all incidental works required for complete construction.",m3,70,90,6300,USD,6300,0
7778,SO,establishment,construction_material,"Gabion baskets (0.5m thick filled with stones, 3mm galvanized wire mesh) including labour, materials, transport, wastage, and all incidental works required for complete construction.",m3,70,90,6300,USD,6300,0
7778,SO,establishment,construction_material,"Geotextile fabric (1mm thick) placed behind gabion boxes with joints overlapped by a minimum of 300 mm, including labour, materials, transport, wastage, and all associated works required for installation.",m2,30,80,2400,USD,2400,0
7778,SO,establishment,construction_material,Stones (> 40 cm diameter) extracted from approved sources for an area of 20m × 0.7m × 1.5m.,m3,84,16.45,1381.8,USD,1381.8,0
7778,SO,establishment,construction_material,"Half-moon structures (20 m × 1.5 m × 0.7 m) constructed at four designated sites, located 30 m from gully heads and above existing NRM structures, including material collection, layout, excavation, shaping, construction, and all associated labour.",m3,84,30,2520,USD,2520,0
7778,SO,maintenance,labour,Routine inspection and repairs of gabions and check dams,Person-days,20,20,400,USD,400,100
7778,SO,maintenance,labour,Removal of sediment and debris after rainy season,Person-days,25,10,250,USD,250,100
7778,SO,maintenance,equipment,"Hand tools (shovels, hoes, crowbars – shared use)",Set/year,1,200,200,USD,200,0
7778,SO,maintenance,plant_material,Grass or vegetation replacement for stabilization,Bundles,20,5,100,USD,100,
7778,SO,maintenance,construction_material,Stones for minor repairs,m³,50,5,250,USD,250,
7778,SO,maintenance,construction_material,Binding wire / gabion mesh repair,kg,25,5,125,USD,125,
7779,MN,establishment,labour,person-days,,30.0,18.0,540.0,USD,540.0,
7779,MN,establishment,equipment,Багц,,1.0,1050.0,1050.0,USD,1050.0,
7779,MN,establishment,construction_material,Багц,,1.0,3100.0,3100.0,USD,3100.0,
7779,MN,establishment,other,,,1.0,200.0,200.0,USD,200.0,
7779,MN,maintenance,labour,Person-day,,5.0,18.0,90.0,USD,90.0,100.0
7779,MN,maintenance,construction_material,Багц,,1.0,50.0,50.0,USD,50.0,100.0
7779,MN,maintenance,other,Багц,,1.0,30.0,30.0,USD,30.0,
779,BD,establishment,labour,Building the garden,person-days,3.0,2.5,7.5,USD,7.5,100.0
779,BD,establishment,construction_material,clay,,,,,USD,,20.0
779,BD,maintenance,labour,Maintenance,person-days,11.0,2.5,27.5,USD,27.5,100.0
779,BD,maintenance,labour,Structural maintenance on the garden,person-days,1.0,2.5,2.5,USD,2.5,100.0
779,BD,maintenance,construction_material,Earth Clay -depends on height: ex .4m plinth),cubic meter,11.0,,,USD,,
779,BD,maintenance,construction_material,Manure (quantity depends on design),cubic meter,2.0,,,USD,,
779,BD,maintenance,construction_material,Basket (sticks/bamboo with thin sticks to weave the basket,Sticks,15.0,,,USD,,
779,BD,maintenance,construction_material,"Protective material, rice bags/stones/plastic",Square meter,18.0,,,USD,,
7792,MN,establishment,labour,Plot cleaning,person-days,5.0,50000.0,250000.0,tugrug,70.42,100.0
7792,MN,establishment,labour,Dung recovery/preparation,person-days,3.0,50000.0,150000.0,tugrug,42.25,100.0
7792,MN,establishment,labour,"Soil loosening/furrowing, manure spreading, sowing",person-days,2.0,50000.0,100000.0,tugrug,28.17,100.0
7792,MN,establishment,equipment,"Basic hand tools (shovels, forks, spades)",set,1.0,150000.0,150000.0,tugrug,42.25,100.0
7792,MN,establishment,equipment,"Harrows for dung breaking, soil loosening, furrowing",piece,1.0,200000.0,200000.0,tugrug,56.34,
7792,MN,establishment,equipment,Plastic tank,piece,2.0,150000.0,300000.0,tugrug,84.51,
7792,MN,establishment,plant_material,Oat seeds,kg,50.0,12000.0,600000.0,tugrug,169.01,
7792,MN,maintenance,labour,weeding and watering (2–3 times,person-days,6.0,50000.0,300000.0,tugrug,84.51,100.0
7792,MN,maintenance,labour,harvest,person-days,1.0,50000.0,50000.0,tugrug,14.08,100.0
7792,MN,maintenance,labour,chopping,person-days,1.0,50000.0,50000.0,tugrug,14.08,100.0
7792,MN,maintenance,equipment,Plastic tank (if damaged over winter),piece,2.0,150000.0,300000.0,tugrug,84.51,100.0
7792,MN,maintenance,other,"Transportation for checking, watering if necessary",km,100.0,3600.0,360000.0,tugrug,101.41,100.0
7806,SA,establishment,labour,موظفين,شخص,10,5000,50000,ريال سعودي,13333.33,100
7806,SA,establishment,equipment,معدات جرف,معدة,3,50000,150000,ريال سعودي,40000.0,100
7806,SA,establishment,equipment,سيارات,سيارة,5,70000,350000,ريال سعودي,93333.33,100
7806,SA,establishment,equipment,معدات للحفر ,قطع,5,150,750,ريال سعودي,200.0,100
7806,SA,maintenance,labour,موظفين,شخص,5,5000,25000,ريال سعودي,6666.67,
7806,SA,maintenance,equipment,سيارات ,سيارة,2,5000,10000,ريال سعودي,2666.67,100
7806,SA,maintenance,equipment,معدات جرف تربة,معدة,1,50000,50000,ريال سعودي,13333.33,100
7806,SA,maintenance,equipment,معدات حفر(shovel),قطع,5,150,750,ريال سعودي,200.0,100
7808,SA,establishment,labour,عمالة ميدانية (بناء السد وتجهيز الموقع),يوم عمل,10,200,2000,ريال سعودي (SAR),533.33,0
7808,SA,establishment,labour,مسح ميداني وتحديد الموقع وتوقيع التنفيذ,يوم عمل,1,200,200,ريال سعودي (SAR),53.33,
7808,SA,establishment,equipment,معدات خفيفة (شيول/نقل مواد),يوم,3,500,1500,ريال سعودي (SAR),400.0,0
7808,SA,establishment,plant_material,-,,,,,ريال سعودي (SAR),,0
7808,SA,establishment,fertilizers_biocides,-,,,,,ريال سعودي (SAR),,0
7808,SA,establishment,construction_material,-حجارة محلية متاحة في الموقع,دون تكلفة شراء,0,,,ريال سعودي (SAR),,
7808,SA,establishment,construction_material,تربة ورواسب رملية محلية لإنشاء المصاطب الترابية على جانبي الوادي,دون تكلفة شراء,0,,,ريال سعودي (SAR),,
7808,SA,maintenance,labour,عمالة ميدانية ,يوم عمل,2.5,200,500.0,ريال سعودي (SAR),133.33,
7808,SA,maintenance,equipment,معدات خفيفة (شيول/نقل مواد),يوم,0.5,500,250.0,ريال سعودي (SAR),66.67,
7809,SA,establishment,labour,عاملين لمده 3 ايام عمل لتنفيذ اعمال الحفر و الزراعة و تمديد شبكه الري,عامل,6,110,660,SAR,176.0,100
7809,SA,establishment,equipment,تكلفه شبكة الري بالتنقيط – قطر 1 بوصة,متر,660,8,5280,SAR,1408.0,100
7809,SA,establishment,plant_material,شتله نبات المرخ,شتله,447,2,894,SAR,238.4,100
7809,SA,establishment,fertilizers_biocides,الأسمدة والمبيدات الحيوية,كيس سماد 10 كيلو,50,10,500,SAR,133.33,100
7809,SA,establishment,construction_material,أوتاد خشبية لتثبيت الشتلات,وتد,447,1,447,SAR,119.2,100
7809,SA,maintenance,labour,عاملين ليوم واحد لصيانه الحفر,عامل,2,110,220,SAR,58.67,100
7809,SA,maintenance,equipment,نقاطات شبكه الري ,قطعة,150,0.25,37.5,SAR,10.0,100
7809,SA,maintenance,plant_material,شتلات مرخ بديله,شتله ,23,2,46,SAR,12.27,100
7810,SA,establishment,labour,عمالة تجهيز الشتلات,راتب عامل المشتل في الشهر,12,1700,20400,ريال سعودي,54.4,100
7810,SA,establishment,labour,عمالة للحفر والغرس في الموقع,يوم عمل للشخص,5,250,1250,ريال سعودي,3.33,100
7810,SA,establishment,labour,عمالة إضافية تساعد العامل الرسمي وقت الحاجة,يوم عمل للشخص,20,150,3000,ريال سعودي,8.0,100
7810,SA,establishment,labour,جمع وإستخراج ومعالجة وتعقييم البذور,يوم عمل للشخص,3,600,1800,ريال سعودي,4.8,100
7810,SA,establishment,equipment,ادوات حفر يدوية,شيول حفر,5,150,750,ريال سعودي,2.0,100
7810,SA,establishment,equipment,حفار كهربائي مع تعديل الريشة لجعلها حدود متر و50 سم (شراء وتعديل) ,قطعة,2,1000,2000,ريال سعودي,5.33,100
7810,SA,establishment,equipment,مضخة ري للمشتل,قطعة,2,300,600,ريال سعودي,1.6,
7810,SA,establishment,equipment,شبكة ري للمشتل (أهواز ونقاطات ومحابس مع التركيب),مقطوع,1,1000,1000,ريال سعودي,2.67,
7810,SA,establishment,equipment,أدوات تشتيل (أكياس ومراكن للشتلات),الشدة (حزمة أكياس),10,200,2000,ريال سعودي,5.33,
7810,SA,establishment,equipment,ادوات السلامة (قفازات),قطعة,10,10,100,ريال سعودي,0.27,
7810,SA,establishment,equipment,عربة ,قطعة,2,200,400,ريال سعودي,1.07,
7810,SA,establishment,plant_material,بذور (شراء وجمع البذور),كيلو جرام,4,250,1000,ريال سعودي,2.67,50
7810,SA,establishment,plant_material,شراء شتلات صغيرة,شراء,100,15,1500,ريال سعودي,4.0,100
7810,SA,establishment,plant_material,الحصول على بعض الشتلات من بعض الجهات الداعمة,تبرع,100,0,0,ريال سعودي,0.0,0
7810,SA,establishment,fertilizers_biocides,سماد لتربة تربية الشتلات (شراء),حمولة شاحنة دينا,2,300,600,ريال سعودي,1.6,100
7810,SA,establishment,fertilizers_biocides,تربة للتشتيل,حمولة شاحنة دينا,6,300,1800,ريال سعودي,4.8,100
7810,SA,establishment,construction_material,تكلفة البيت المحمي,إنشاء بيت محمي,1,25000,25000,ريال سعودي,66.67,100
7810,SA,establishment,other,تكاليف نقل الشتلات ,r مقطوع,1,3000,3000,ريال سعودي,8.0,100
7810,SA,maintenance,labour,عامل صيانة المضخة,يوم عمل ,1,200,200,ريال سعودي,0.53,100
7810,SA,maintenance,labour,عاملين صيانة لغطاء البيت المحمي,يوم عمل,2,300,600,ريال سعودي,1.6,
7810,SA,maintenance,equipment,قطع غيار لمضخة الري في البيت المحمي,مقطوع,1,500,500,ريال سعودي,1.33,100
7810,SA,maintenance,plant_material,الشتلات,شتلة,20,20,400,ريال سعودي,1.07,0
7810,SA,maintenance,construction_material,تغيير غطاء البيت المحمي,لفة شبك  التظليل,1,500,500,ريال سعودي,1.33,100
7810,SA,maintenance,other,صيانة السيارة,مقطوع,1,300,300,ريال سعودي,0.8,100
7811,SA,establishment,labour,العمالة,يوم عمل,25,200,5000,ريال سعودي (SAR),1333.33,30
7811,SA,establishment,equipment,(حفار خفيف/معدات يدوية),يوم تشغيل,5,500,2500,ريال سعودي (SAR),666.67,15
7811,SA,establishment,plant_material,شتلات محلية,شتلة,400,5,2000,ريال سعودي (SAR),533.33,12
7811,SA,establishment,construction_material,سياج شبكي معدني مع أعمدة تثبيت وملحقات التركيب,متر طولي,400,20,8000,ريال سعودي (SAR),2133.33,
7811,SA,establishment,other,نقل، إشراف، متابعة,حزمة,1,1500,1500,ريال سعودي (SAR),400.0,
7811,SA,maintenance,labour,العمالة,يوم عمل,10,200,2000,ريال سعودي (SAR),533.33,50
7811,SA,maintenance,equipment,أدوات صيانة خفيفة,يوم تشغيل,2,300,600,ريال سعودي (SAR),160.0,14
7811,SA,maintenance,plant_material,تعويض شتلات,شتلة,50,5,250,ريال سعودي (SAR),66.67,6
7811,SA,maintenance,construction_material,إصلاح سياج,متر,50,20,1000,ريال سعودي (SAR),266.67,25
7811,SA,maintenance,other,مراقبة وإشراف,,,150,,ريال سعودي (SAR),,4
7811,SA,maintenance,other,مواد صيانة وإصلاح السياج واستبدال الأجزاء التالفة,حزمة,1,1250,1250,ريال سعودي (SAR),333.33,
7813,SA,establishment,labour,عمالة بناء المدرجات الحجرية,يوم عمل,240,53.1,12744.0,USD,12744.0,0
7813,SA,establishment,labour,عمالة التشجير,يوم عمل,1700,48,81600,USD,81600,0
7813,SA,establishment,labour,عمالة الري والرعاية الأولية,يوم عمل,1200,48,57600,USD,57600,0
7813,SA,establishment,labour,عمالة صيانة واستبدال الفاقد,يوم عمل,450,48,21600,USD,21600,0
7813,SA,establishment,equipment,حفار جنزير لتشكيل المدرجات,ساعة,180,93,16740,USD,16740,0
7813,SA,establishment,equipment,شيول/بلدوزر خفيف للتسوية,ساعة,120,74.4,8928.0,USD,8928.0,0
7813,SA,establishment,equipment,قلاب/نقل حجارة ومواد,نقلة,180,58.4,10512.0,USD,10512.0,0
7813,SA,establishment,equipment,صهاريج ري تكميلي,رحلة,93,600,55800,USD,55800,0
7813,SA,establishment,plant_material,شتلات وشجيرات محلية,شتلة/شجيرة,3.2,170000,544000.0,USD,544000.0,0
7813,SA,establishment,plant_material,بذور محلية للإثراء الطبيعي,كجم,32,500,16000,USD,16000,0
7813,SA,establishment,plant_material,شتلات تعويضية للفاقد (5%),شتلة/شجيرة,3.2,8500,27200.0,USD,27200.0,0
7813,SA,establishment,fertilizers_biocides,سماد عضوي/محسن تربة,طن,80,100,8000,USD,8000,0
7813,SA,establishment,fertilizers_biocides,سماد تأسيسي NPK,طن,1195.2,10,11952.0,USD,11952.0,0
7813,SA,establishment,construction_material,توريد/جمع/مناولة حجارة محلية,م3,16,1200,19200,USD,19200,0
7813,SA,establishment,construction_material,مواد تدعيم خفيفة/أقمشة ترشيح عند الحاجة,بند,6640,1,6640,USD,6640,0
7813,SA,establishment,other,سياج حماية موضعي للمناطق الحرجة,متر طولي,9.3,5000,46500.0,USD,46500.0,0
7813,SA,establishment,other,حمايات فردية/أوتاد لجزء من الغرسات,قطعة,1.6,20000,32000.0,USD,32000.0,0
7813,SA,establishment,other,لوحات إرشادية ومنع العبث,لوحة,93,25,2325,USD,2325,0
7813,SA,establishment,other,إشراف موقعي ونقل داخلي,شهر,3187.3,12,38247.6,USD,38247.6,0
7813,SA,maintenance,labour,العمالة المباشرة,ثلاث سنوات,1,400120,400120,USD,400120,0
7813,SA,maintenance,equipment,المعدات والنقل والتشغيل,ثلاث سنوات,1,530279,530279,USD,530279,0
7813,SA,maintenance,plant_material,الأنشطة النباتية والمواد النباتية,ثلاث سنوات,1,226574,226574,USD,226574,0
7813,SA,maintenance,fertilizers_biocides,الأسمدة والمبيدات الحيوية ومحسنات التربة,ثلاث سنوات,1,131766,131766,USD,131766,0
7813,SA,maintenance,construction_material,مواد البناء وصيانة المدرجات الحجرية,ثلاث سنوات,1,97652,97652,USD,97652,0
7813,SA,maintenance,other,أخرى: رصد، تقارير، سلامة، إدارة موقع,ثلاث سنوات,1,117304,117304,USD,117304,0
7814,SA,establishment,labour,عمال للغرس,عامل/ يوم,5,178.5,892.5,ريال سعودي,237.62,0
7814,SA,establishment,labour,عمال للري,عامل/ يوم,18,123.75,2227.5,ريال سعودي,593.05,0
7814,SA,establishment,labour,عمالة إنشاء وتركيب السدود والحواجز الحجرية وجدران الأودية,عامل/يوم,10,500,5000,ريال سعودي,1331.2,0
7814,SA,establishment,equipment,حفار لحفر 100 حفرة/هكتار,ساعة,25,348.75,8718.75,ريال سعودي,2321.29,0
7814,SA,establishment,equipment,شاحنة مزودة بصهريج ري,رحلة/5000 لتر,18,176.25,3172.5,ريال سعودي,844.65,0
7814,SA,establishment,plant_material,شتلات أشجار (تشمل تكلفة الشتلة إنتاجها ورعايتها بالمشتل حتى مرحلة التسليم للغرس الحقلي),شتلة,250000,15,3750000,ريال سعودي,998402.56,0
7814,SA,establishment,fertilizers_biocides,سماد عضوي/كمبوست تأسيسي (سماد عضوي/كمبوست يضاف بجرعات محدودة إلى حفر الغرس وفق خصائص التربة عند الزراعة الحقلية),كجم,100,15,1500,ريال سعودي,399.36,0
7814,SA,establishment,fertilizers_biocides,سماد متوازن بادئ NPK,كجم,200,6,1200,ريال سعودي,319.49,0
7814,SA,establishment,construction_material,أحجار/مواد تدعيم خفيفة للمصاطب أو الحماية الدقيقة,متر مكعب,2500,150,375000,ريال سعودي,99840.26,0
